0.00000,0.0000000000, Phase 1 (us): 19880.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8729
0.00000,0.0000000000, Phase 1 (us): 19832.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8802
0.00000,0.0000000000, Phase 1 (us): 19856.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8689
0.00000,0.0000000000, Phase 1 (us): 19780.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8807
0.00000,0.0000000000, Phase 1 (us): 19810.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8828
0.00000,0.0000000000, Phase 1 (us): 19872.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8715
0.00000,0.0000000000, Phase 1 (us): 19844.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8722
0.00000,0.0000000000, Phase 1 (us): 19812.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8781
0.00000,0.0000000000, Phase 1 (us): 19796.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8788
0.00000,0.0000000000, Phase 1 (us): 19768.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8809
0.00000,0.0000000000, Phase 1 (us): 19840.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8759
0.00000,0.0000000000, Phase 1 (us): 19784.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8838
0.00000,0.0000000000, Phase 1 (us): 19856.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8759
0.00000,0.0000000000, Phase 1 (us): 19864.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8691
0.00000,0.0000000000, Phase 1 (us): 19784.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8890
0.00000,0.0000000000, Phase 1 (us): 19880.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8691
0.00000,0.0000000000, Phase 1 (us): 19800.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8823
0.00000,0.0000000000, Phase 1 (us): 19836.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8733
0.00000,0.0000000000, Phase 1 (us): 19800.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8816
0.00000,0.0000000000, Phase 1 (us): 19840.0000, Phase 2 (us): 20010.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8812
0.00000,0.0000000000, Phase 1 (us): 19890.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8696
0.00000,0.0000000000, Phase 1 (us): 19844.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8804
0.00000,0.0000000000, Phase 1 (us): 19888.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0921Switching Freq (Hz): 10.8563
0.00000,0.0000000000, Phase 1 (us): 19716.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8866
0.00000,0.0000000000, Phase 1 (us): 19836.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8757
0.00000,0.0000000000, Phase 1 (us): 19756.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8904
0.00000,0.0000000000, Phase 1 (us): 19884.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8743
0.00000,0.0000000000, Phase 1 (us): 19848.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8705
0.00000,0.0000000000, Phase 1 (us): 19804.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8847
0.00000,0.0000000000, Phase 1 (us): 19860.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8710
0.00000,0.0000000000, Phase 1 (us): 19796.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8809
0.00000,0.0000000000, Phase 1 (us): 19820.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8733
0.00000,0.0000000000, Phase 1 (us): 19780.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8876
0.00000,0.0000000000, Phase 1 (us): 19880.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8700
0.00000,0.0000000000, Phase 1 (us): 19840.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8767
0.00000,0.0000000000, Phase 1 (us): 19852.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8729
0.00000,0.0000000000, Phase 1 (us): 19788.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8790
0.00000,0.0000000000, Phase 1 (us): 19716.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8790
0.00000,0.0000000000, Phase 1 (us): 19700.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8814
