34897002,24.62,1.6429,0.5853
34980003,24.59,1.6428,0.5853
35062002,24.60,1.6429,0.5852
35145002,24.56,1.6429,0.5854
35227002,24.57,1.6430,0.5853
35309002,24.61,1.6429,0.5853
35391002,24.61,1.6429,0.5853
35473002,24.58,1.6428,0.5853
35555002,24.61,1.6429,0.5853
35637002,24.59,1.6429,0.5854
35719002,24.61,1.6429,0.5853
35801002,24.59,1.6428,0.5853
35883002,24.58,1.6428,0.5853
35965002,24.60,1.6429,0.5855
36047002,24.55,1.6429,0.5852
36129002,24.59,1.6430,0.5854
36211002,24.57,1.6430,0.5853
36293002,24.62,1.6428,0.5853
36375002,24.61,1.6428,0.5853
36457002,24.60,1.6427,0.5853
36539002,24.62,1.6429,0.5853
36621002,24.58,1.6429,0.5853
36703002,24.59,1.6427,0.5853
36785002,24.58,1.6427,0.5852
36867002,24.58,1.6429,0.5853
36949002,24.57,1.6429,0.5853
37031005,24.59,1.6427,0.5852
37113002,24.61,1.6428,0.5851
37195002,24.56,1.6427,0.5852
37277002,23.91,1.7313,0.6162
37359002,23.85,1.7313,0.6162
37441002,23.85,1.7314,0.6161
37524002,23.85,1.7314,0.6162
37607002,23.87,1.7313,0.6160
37690002,23.87,1.7315,0.6161
37774002,23.88,1.7313,0.6161
37858002,23.83,1.7314,0.6161
37943002,23.83,1.7313,0.6162
38025002,23.86,1.7313,0.6162
38108002,23.84,1.7313,0.6160
38191002,23.87,1.7313,0.6161
38275002,23.85,1.7314,0.6160
38359002,23.86,1.7312,0.6161
38443002,23.84,1.7315,0.6160
38525002,23.83,1.7313,0.6161
38609002,23.83,1.7313,0.5851
38692003,23.83,1.7312,0.6161
38775002,23.83,1.7314,0.6161
38858002,23.86,1.7313,0.6160
38942002,23.87,1.7314,0.6161
39025002,23.83,1.7314,0.6161
39108002,23.83,1.7314,0.6161
39192003,23.86,1.7313,0.6160
39275002,23.83,1.7312,0.6159
39359002,23.81,1.7313,0.6161
39443002,23.85,1.7313,0.6159
39527002,23.88,1.7312,0.6159
39611003,23.83,1.7311,0.6161
39694002,23.85,1.7311,0.6160
39777002,23.86,1.7310,0.6159
39859002,23.82,1.7311,0.6161
39941002,23.84,1.7312,0.6160
40023002,23.82,1.7310,0.6160
40105002,23.82,1.7311,0.6159
40187003,23.85,1.7309,0.6159
40269002,23.85,1.7311,0.6159
40352002,23.86,1.7309,0.6160
40436002,23.89,1.7310,0.6159
40520002,23.84,1.7309,0.6158
40604002,23.85,1.7308,0.6159
40688002,23.87,1.7308,0.6160
40772002,23.82,1.7309,0.6159
40856002,23.87,1.7308,0.6159
40940002,23.82,1.7308,0.6159
41024002,23.82,1.7310,0.6158
41108002,23.83,1.7309,0.6158
41192002,23.79,1.7309,0.6159
41276006,23.84,1.7309,0.6159
41359002,23.81,1.7307,0.6159
41442002,23.90,1.7308,0.6158
41525002,23.86,1.7308,0.6158
41609002,23.85,1.7308,0.6158
41693003,23.85,1.7307,0.6159
41776003,23.84,1.7307,0.6159
41860002,23.84,1.7307,0.6158
41944002,23.84,1.7308,0.6157
42028002,23.83,1.7306,0.6158
42112002,23.81,1.7308,0.6158
42196002,23.83,1.7306,0.6158
42279002,24.65,1.6422,0.5848
42362002,24.61,1.6421,0.5848
42446003,23.82,1.6420,0.5848
42530002,24.66,1.7307,0.6159
42613002,24.64,1.6421,0.5848
42696002,24.63,1.6421,0.5848
42779002,23.80,1.7303,0.6156
42862002,23.82,1.7305,0.6158
42946002,24.62,1.7306,0.5849
43029002,24.68,1.6422,0.5847
43113002,24.65,1.6421,0.5848
43196002,24.65,1.6420,0.5848
43279002,24.63,1.6421,0.5847
43362002,24.59,1.6420,0.5847
43446002,24.59,1.6419,0.5847
43530002,23.83,1.6420,0.5893
43614002,23.82,1.7306,0.6157
43697002,23.83,1.7307,0.6157
43780002,23.81,1.7305,0.6156
43863002,23.80,1.7307,0.6156
43946002,23.80,1.7306,0.6157
44030002,23.82,1.7306,0.6158
44113003,23.82,1.7307,0.6157
44196002,23.81,1.7306,0.6157
44280002,23.82,1.7306,0.6157
44363002,23.80,1.7307,0.6157
44447002,23.81,1.7308,0.6157
44531002,23.81,1.7308,0.6157
44614002,23.78,1.7306,0.6157
44697003,23.84,1.7306,0.6157
44781002,23.80,1.7307,0.6157
44865002,23.81,1.7309,0.6158
44948002,23.86,1.7308,0.6157
45031002,23.83,1.7308,0.6157
45115002,23.83,1.7307,0.6156
45199002,23.82,1.7307,0.6157
45282005,23.82,1.7307,0.6157
45365002,23.84,1.7308,0.6157
45448002,23.86,1.7307,0.6156
45533003,23.85,1.7308,0.6157
45616002,23.82,1.7308,0.6157
45699002,23.79,1.7307,0.6156
45782002,23.79,1.7307,0.6157
45865002,23.83,1.7307,0.6156
45948002,23.81,1.7307,0.6156
46031002,23.81,1.7306,0.6157
46114002,23.80,1.7306,0.6158
46197002,23.81,1.7307,0.6158
46281002,23.81,1.7307,0.6158
46364003,23.82,1.7308,0.6156
46447002,23.83,1.7308,0.6157
46531002,23.80,1.7307,0.6158
46615002,23.82,1.7308,0.6158
46698003,23.84,1.7307,0.6158
46782003,23.80,1.7308,0.6158
46865002,23.80,1.7307,0.6157
46948002,23.85,1.7308,0.6156
47031002,23.82,1.7307,0.6157
47115002,23.81,1.7307,0.6156
47199002,23.82,1.7307,0.6156
47283002,23.80,1.7307,0.6157
47366002,23.81,1.7306,0.6157
47449002,23.83,1.7307,0.6156
47532002,23.80,1.7307,0.6157
47615003,23.80,1.7307,0.6156
47698002,23.83,1.7306,0.6157
47782002,23.85,1.7307,0.6157
47866002,23.81,1.7308,0.6157
47950002,23.82,1.7305,0.6156
48034002,23.82,1.7307,0.6155
48118003,23.80,1.7307,0.6157
48201002,23.81,1.7306,0.6157
48284002,23.82,1.7308,0.6157
48367002,23.81,1.7306,0.6157
48450002,23.81,1.7308,0.6158
48533002,23.82,1.7309,0.6156
48616002,23.81,1.7307,0.6156
48700002,23.81,1.7307,0.6157
48784004,23.82,1.7306,0.6157
48867002,23.80,1.7307,0.6158
48950003,23.82,1.7307,0.6157
49033002,23.80,1.7307,0.6157
49120003,23.83,1.7306,0.6156
49203002,23.81,1.7307,0.6157
49287002,23.81,1.7306,0.6156
49370002,23.81,1.7307,0.6157
49453002,23.82,1.7306,0.6156
49536002,23.80,1.7305,0.6156
49619003,23.83,1.7305,0.6157
49702002,23.81,1.7307,0.6157
49785002,23.82,1.7308,0.6157
49867002,23.81,1.7307,0.6157
49949002,23.82,1.7306,0.6156
50031003,23.84,1.7307,0.6156
50113002,23.80,1.7306,0.6156
50195002,23.82,1.7307,0.6157
50277002,23.80,1.7308,0.6157
50360002,23.82,1.7307,0.6157
50443002,23.82,1.7307,0.6157
50527002,23.81,1.7308,0.6158
50611002,23.81,1.7306,0.6156
50695002,23.80,1.7306,0.6157
50779002,23.80,1.7308,0.6157
50863002,23.80,1.7306,0.6157
50946002,23.81,1.7307,0.6156
51029002,23.78,1.7307,0.6157
51112002,23.81,1.7305,0.6157
51196002,23.81,1.7307,0.6157
51279002,23.83,1.7306,0.6155
51362002,23.81,1.7306,0.6157
51446002,23.86,1.7307,0.6156
51530002,23.80,1.7309,0.6157
51614002,23.81,1.7307,0.6156
51698002,23.80,1.7306,0.6156
51782002,23.81,1.7306,0.6157
51866002,23.82,1.7307,0.6156
51950002,23.81,1.7307,0.6157
52034002,23.81,1.7306,0.6158
52117003,23.83,1.7306,0.6157
52200005,23.80,1.7307,0.6157
52283002,23.84,1.7306,0.6158
52366002,24.62,1.7307,0.5848
52450002,23.82,1.7305,0.6156
52534002,23.84,1.7306,0.6156
52618002,23.81,1.7306,0.6157
52701002,23.83,1.7306,0.6157

